id,observed_on,latitude,longitude,common_name
6288318,2010-03-31,25.7146358436,-80.1500487328,Fat Sea Biscuit
6292556,2017-05-17,24.6544725724,-81.219551246,Atlantic Long-spined Sea Urchin
6294432,2016-08-01,30.1588129,-85.6602058,Keyhole Sand Dollar
6339847,2017-05-23,26.4526822538,-82.0136500888,Five-slotted Sand Dollar
6350867,2017-05-19,20.6649110287,-87.0300007096,Atlantic Rock-boring Urchin
6356582,2017-05-22,27.636525,-82.738525,sea urchins
6357516,2017-05-25,19.1751937866,-96.1200637817,Variegated Sea Urchin
6359473,2015-04-05,33.8873567676,-78.0216733057,Isometric Sand Dollar
6391105,2017-05-25,31.4046274704,-81.2568191967,Five-slotted Sand Dollar
6417150,2017-05-29,26.4038910996,-81.895361133,sea urchins
6542396,2017-06-07,25.72337,-80.1473916667,Variegated Sea Urchin
6574984,2014-03-20,24.6688918598,-81.2616068081,
6627759,2017-06-09,29.913578854,-84.5104837418,Variegated Sea Urchin
6630733,2017-06-09,30.0261509584,-84.385471344,Keyhole Sand Dollars
6630734,2017-06-09,30.0261509584,-84.385471344,Slate Pencil Urchin
6633789,2017-01-21,23.7822816913,-97.7349758148,Five-slotted Sand Dollar
6664774,2017-06-12,20.4858341217,-87.2417831421,Atlantic Rock-boring Urchin
6680246,2017-06-04,27.6713616672,-82.7231278354,sea urchins
6728776,2017-06-19,29.7554990353,-85.3263479502,Variegated Sea Urchin
6730984,2017-06-20,29.7138200468,-81.2337675412,
6748060,2017-06-21,30.374245,-86.8956666667,Keyhole Sand Dollar
6861512,2016-12-04,34.23928,-77.770675,Isometric Sand Dollar
6861718,2017-06-28,27.6698177473,-97.171575129,Five-slotted Sand Dollar
6894348,2017-06-27,24.8314759863,-80.8040571213,Slate Pencil Urchin
6894372,2017-06-27,24.8314759863,-80.8040571213,Reef Urchin
6894382,2017-06-27,24.8314759863,-80.8040571213,Atlantic Long-spined Sea Urchin
6901028,2017-07-03,33.9097530214,-78.31581031,Sand Dollars
6911175,2017-07-03,31.6020833333,-81.1456833333,Five-slotted Sand Dollar
6916184,2017-07-04,24.70473,-81.1552055,Atlantic Rock-boring Urchin
6917247,2017-07-04,24.704705,-81.1552195,Fat Sea Biscuit
6917402,2017-06-24,20.3959736,-87.315901,Atlantic Long-spined Sea Urchin
7032932,2013-06-16,19.0796499169,-95.953757017,Reef Urchin
7035845,2017-07-05,28.0535683963,-82.8469612636,Five-slotted Sand Dollar
7043879,2017-06-04,25.7320425957,-80.1706964647,Heart Urchins
7056786,2017-07-14,30.6907166667,-81.4279033333,Keyhole Sand Dollars
7069553,2017-07-15,27.5125133333,-82.7234883333,Keyhole Sand Dollars
7078027,2017-07-13,26.0642403203,-97.148899063,
7143604,2017-07-13,30.3835916667,-86.4749616667,Keyhole Sand Dollars
7150874,2017-07-21,29.0774547777,-80.9164291955,Purple-brown Urchin
7164865,2017-07-22,26.4475986175,-81.9455549867,Variegated Sea Urchin
7171480,2017-07-13,30.3835916667,-86.4749616667,Keyhole Sand Dollars
7176084,2017-07-23,19.1524666817,-96.0931024063,"Sea Urchins, Sand Dollars, and Heart Urchins"
7208597,2017-06-07,20.6731475833,-87.0235280833,Atlantic Rock-boring Urchin
7223153,2014-07-22,24.628477,-82.8731874,Atlantic Long-spined Sea Urchin
7227594,2017-07-25,19.1009413893,-95.938354432,"Sea Urchins, Sand Dollars, and Heart Urchins"
7236099,2017-07-25,19.1020263889,-95.9391680556,
7236103,2017-07-25,19.1016580556,-95.9391280556,
7236231,2017-07-25,19.079145,-95.9549230556,West Indian Sea Egg
7242191,2016-02-15,26.7747107,-77.3295708,Variegated Sea Urchin
7242390,2016-02-20,26.7747107,-77.3295708,Fat Sea Biscuit
7250616,2010-05-09,29.7350446922,-84.7240426977,Keyhole Sand Dollars
7263352,2017-07-25,19.1019263889,-95.9743130556,"Sea Urchins, Sand Dollars, and Heart Urchins"
7263611,2017-07-25,19.1016814722,-95.9741055965,Reef Urchin
7281282,2017-07-09,32.2291611111,-80.6714777778,Isometric Sand Dollar
7281389,2017-07-09,32.2347805556,-80.6749194444,Isometric Sand Dollar
7290582,2017-07-24,26.5425635652,-80.0424920993,Atlantic Long-spined Sea Urchin
7293814,2016-10-25,32.2099833333,-80.6746222222,Isometric Sand Dollar
7293840,2017-07-25,18.646383,-95.096186,
7319398,2017-08-02,33.9139724896,-78.1956057531,Isometric Sand Dollar
7319485,2017-08-02,33.9139781474,-78.1956016459,Isometric Sand Dollar
7321349,2017-08-02,20.6583513689,-87.0393693534,West Indian Sea Egg
7332188,2010-06-27,32.4977416749,-80.3150884039,Isometric Sand Dollar
7337395,2017-08-03,30.2967709526,-86.06769517,Keyhole Sand Dollar
7340032,2009-03-10,31.3907075764,-81.2656600354,Five-slotted Sand Dollar
7344559,2015-07-20,20.2576527369,-96.7991101814,Five-slotted Sand Dollar
7346674,2017-08-04,26.4422950521,-81.9319952466,sea urchins
7358502,2017-08-02,24.7060171478,-77.760591759,Atlantic Long-spined Sea Urchin
7372274,2011-06-16,19.2045587256,-96.068302094,Slate Pencil Urchin
7381274,2011-06-16,19.2062735202,-96.0677146912,Atlantic Long-spined Sea Urchin
7381450,2011-06-16,19.2019776348,-96.0655474663,Reef Urchin
7390154,2017-08-06,21.0885471667,-75.9947283333,Rock-boring Urchins
7390165,2017-08-06,21.9652564737,-79.4495061159,West Indian Sea Egg
7399136,2017-08-06,21.9405012697,-79.5137006997,
7401994,2017-07-19,20.5000794351,-86.9615940792,Atlantic Long-spined Sea Urchin
7418707,2017-08-05,21.0891916667,-75.9964916667,Atlantic Rock-boring Urchin
7418711,2017-08-05,21.0885055,-75.9946666667,West Indian Sea Egg
7420844,2015-04-25,19.199514,-96.068763,Atlantic Long-spined Sea Urchin
7430379,2011-08-10,19.1038231317,-95.93874067,Atlantic Long-spined Sea Urchin
7430613,2012-03-31,19.1154484376,-96.1028838158,Five-slotted Sand Dollar
7443723,2009-06-08,19.0999098299,-95.940521657,Variegated Sea Urchin
7443742,2010-10-11,19.2018763154,-96.0688143969,West Indian Sea Egg
7443743,2011-03-14,19.2017749959,-96.0696136951,Reef Urchin
7463040,2017-07-24,24.6559412928,-81.277016336,Atlantic Rock-boring Urchin
7503648,2017-07-28,24.6558047832,-81.2758576217,Atlantic Long-spined Sea Urchin
7515881,2012-11-02,19.1018132675,-95.9375202659,West Indian Sea Egg
7515884,2012-11-02,19.1031613464,-95.9379896523,Variegated Sea Urchin
7515888,2012-11-02,19.1033534054,-95.9379976988,West Indian Sea Egg
7516852,2013-01-24,19.1952037323,-96.1222466827,Atlantic Rock-boring Urchin
7524413,2017-08-15,27.2837648456,-80.2096189973,Five-slotted Sand Dollar
7615861,2017-05-07,20.387486,-87.027035,Atlantic Long-spined Sea Urchin
7631333,2017-08-24,26.6148574873,-78.893103227,sea biscuits
7631367,2017-08-24,26.5658271286,-78.824539594,Variegated Sea Urchin
7653372,2016-03-01,32.1973926899,-80.6908610661,Isometric Sand Dollar
7658410,2017-08-25,30.3669003026,-86.3253676102,Keyhole Sand Dollars
7662298,2010-06-02,25.9242915778,-81.730878081,
7665881,2017-08-21,33.519772264,-79.0428538967,
7684808,2017-08-26,18.43581,-92.9488433333,Five-slotted Sand Dollar
7690202,2017-08-27,27.297365545,-80.2158734434,Variegated Sea Urchin
7701333,2017-08-09,32.3157920559,-80.4736080427,Isometric Sand Dollar
7724724,2017-08-31,29.9081064435,-81.2844017801,Purple-brown Urchin
7755350,2017-09-02,25.957295,-81.75232,Five-slotted Sand Dollar
7771422,2017-05-14,32.7329837066,-79.8531406,Purple-brown Urchin
7774594,2017-08-30,21.036275,-86.7781566667,Atlantic Rock-boring Urchin
7803733,2017-08-31,21.1946553031,-86.7296791077,Reef Urchin
7815314,2011-04-19,34.6791809091,-76.63070552,Isometric Sand Dollar
7859568,2014-05-15,24.1450001107,-77.5777470248,Variegated Sea Urchin
7885922,2017-08-15,27.6074266667,-97.2058833333,Five-slotted Sand Dollar
7902912,2017-07-20,32.7318208722,-79.869842715,Isometric Sand Dollar
7931802,2016-09-24,18.700012,-87.71073506,West Indian Sea Egg
8023686,2017-09-21,33.6455342034,-78.9322835953,Purple-brown Urchin
8034137,2017-09-12,18.1569733333,-94.41854,Five-slotted Sand Dollar
8065543,2017-09-23,29.8648605347,-81.2669677734,Five-slotted Sand Dollar
8068808,2017-09-24,30.3758298001,-86.8863794581,Sand Dollars and Sea Biscuits
8088641,2017-09-23,20.3925029987,-87.3145294189,Atlantic Long-spined Sea Urchin
8107531,2017-09-21,20.2774274252,-87.3779442345,Atlantic Long-spined Sea Urchin
8123344,2017-07-30,20.5000894845,-86.9627045138,Atlantic Long-spined Sea Urchin
8144970,2017-09-27,30.3676258447,-86.9383459167,Keyhole Sand Dollars
8152630,2017-09-28,21.14172412,-76.5845489942,Fat Sea Biscuit
8152631,2017-09-28,21.182125532,-76.5957416033,West Indian Sea Egg
8177784,2013-10-21,21.1130113889,-75.8752297222,West Indian Sea Egg
8198322,2015-09-11,32.1644238756,-80.7162094116,Isometric Sand Dollar
8204648,2017-05-11,20.34004,-87.024593,Red Heart Urchin
8239517,2013-12-28,23.1502450012,-81.8188548088,Atlantic Long-spined Sea Urchin
8253744,2017-03-09,31.0711412575,-81.4023867644,Sand Dollars and Sea Biscuits
8274171,2016-09-19,30.240306,-87.729809,Keyhole Sand Dollars
8408183,2016-09-20,30.2460361,-87.7008193,Keyhole Sand Dollars
8468714,2017-10-19,24.6615142822,-81.2847442627,Fat Sea Biscuit
8468715,2017-10-19,24.6615982056,-81.337020874,"Sea Urchins, Sand Dollars, and Heart Urchins"
8473286,2017-10-19,19.4529166667,-96.31955,Five-slotted Sand Dollar
8486718,1992-07-16,27.6572574478,-80.3430175781,Reef Urchin
8486720,1992-07-16,27.6572574478,-80.3430175781,Atlantic Rock-boring Urchin
8486721,1992-07-16,27.6572574478,-80.3430175781,Atlantic Rock-boring Urchin
8486722,1992-07-16,27.6572574478,-80.3430175781,Reef Urchin
8486723,1992-07-16,27.6572574478,-80.3430175781,Reef Urchin
8486724,1992-07-16,27.6572574478,-80.3430175781,Reef Urchin
8486725,1992-07-16,27.6572574478,-80.3430175781,Reef Urchin
8486961,1992-07-26,27.6477388751,-80.3449058533,Reef Urchin
8486962,1992-07-26,27.6477388751,-80.3449058533,Reef Urchin
8486963,1992-07-26,27.6477388751,-80.3449058533,Reef Urchin
8544120,2017-10-17,20.2579138168,-96.800161935,Five-slotted Sand Dollar
8550332,2017-10-25,28.4872308178,-96.5198395314,Five-slotted Sand Dollar
8550364,2017-10-25,30.4359141585,-97.4506565875,Five-slotted Sand Dollar
8616108,2017-10-30,33.713475,-78.8526,Purple-brown Urchin
8667722,2016-03-26,21.5276032731,-87.3765109983,"Sea Urchins, Sand Dollars, and Heart Urchins"
8672288,2017-10-23,27.83399,-97.0445616667,Five-slotted Sand Dollar
8697001,2011-01-11,20.4759889783,-87.2479248047,Flat Sea Biscuit
8697002,2011-01-11,20.4759889783,-87.2479248047,Flat Sea Biscuit
8697431,2013-06-16,19.1027966593,-95.9302139282,"Sea Urchins, Sand Dollars, and Heart Urchins"
8739252,2017-11-07,26.4459839989,-81.9398117065,Sand Dollars and Sea Biscuits
8739724,2017-10-22,27.8022212982,-97.0766677856,Five-slotted Sand Dollar
8769784,2017-11-10,18.1546066667,-94.4353516667,Five-slotted Sand Dollar
8790244,2015-05-18,22.5815022301,-78.646480143,Fat Sea Biscuit
8795312,2017-11-10,18.1550433333,-94.43173,Five-slotted Sand Dollar
8795325,2017-11-10,18.1557416667,-94.42658,Five-slotted Sand Dollar
8796014,2017-11-10,18.1559933333,-94.42449,Five-slotted Sand Dollar
8796301,2017-11-10,18.1563666667,-94.4224583333,Five-slotted Sand Dollar
8820824,2017-11-15,27.6727399258,-82.7433226263,Keyhole Sand Dollar
8838936,2017-11-16,19.2003716667,-96.0665361667,Atlantic Rock-boring Urchin
8838956,2017-11-16,19.1984966667,-96.0675888333,
8865047,2017-11-18,33.6667416667,-78.9067466667,Purple-brown Urchin
8891856,2017-11-17,21.2063384749,-86.7384338379,Atlantic Long-spined Sea Urchin
8900400,2017-11-22,32.2119033333,-80.6717616667,Isometric Sand Dollar
8900405,2017-11-22,32.2119866667,-80.671555,Isometric Sand Dollar
8956914,2017-11-27,27.7297656016,-82.7410717703,Keyhole Sand Dollar
8972874,2016-05-28,21.083218,-97.2558458,Rock-boring Urchins
8972875,2016-05-28,21.083218,-97.2558458,Reef Urchin
8972878,2016-05-28,21.083218,-97.2558458,Williams' Variable Sea Urchin
8979745,2015-07-11,21.1452907771,-86.778944917,
9025347,2017-12-02,29.1549010363,-80.9699708596,Keyhole Sand Dollar
9060482,2011-01-09,20.4747024479,-87.2361660004,Red Heart Urchin
9061036,2016-07-07,22.9926184023,-82.7572839337,
9068228,2017-12-04,27.712207,-97.3233035,Five-slotted Sand Dollar
9077064,2017-12-07,27.7100366667,-97.32142,Five-slotted Sand Dollar
9077398,2017-10-12,30.2542565,-88.1124155,Keyhole Sand Dollar
9089632,2017-12-08,26.433908,-82.121781,Five-slotted Sand Dollar
9089707,2017-12-08,26.435926,-82.126214,West Indian Sea Egg
9107149,2014-10-27,20.4679823493,-87.2443288009,Flat Sea Biscuit
9116156,2017-12-10,27.5012078941,-97.2618477262,Five-slotted Sand Dollar
9124789,2017-12-11,26.482627,-82.184073,
9125313,2017-12-08,23.6847741669,-75.3607177734,Fat Sea Biscuit
9126845,2017-12-11,26.4368099737,-82.1260323134,Keyhole Sand Dollar
9139681,2017-11-23,18.8995822778,-95.9376838803,Five-slotted Sand Dollar
9144692,2017-12-11,25.0782971667,-77.3810416667,Fat Sea Biscuit
9144750,2017-12-11,25.0783471667,-77.38067,Atlantic Rock-boring Urchin
9148757,2017-11-30,19.5972725568,-96.3758468628,
9184088,2017-12-17,18.7173788,-87.7075628,"Sea Urchins, Sand Dollars, and Heart Urchins"
9197046,2009-05-16,32.1884292386,-80.6986041272,Isometric Sand Dollar
9211454,2017-12-19,27.389210071,-82.6413330028,Variegated Sea Urchin
9213989,2017-12-19,27.3393283333,-82.6006466667,Variegated Sea Urchin
9229471,2017-12-21,25.0752515985,-77.3215387363,Atlantic Long-spined Sea Urchin
9251070,2017-12-24,18.7179485948,-87.7045635549,"Sea Urchins, Sand Dollars, and Heart Urchins"
9281559,2017-12-25,18.7231124385,-87.6999600749,sea urchins
9295113,2011-07-29,34.60528,-76.53667,Isometric Sand Dollar
9300563,2017-12-27,21.2016973255,-86.7296791077,West Indian Sea Egg
9300580,2017-12-27,21.1991366289,-86.7253875732,Atlantic Long-spined Sea Urchin
9300630,2017-12-27,21.2026575753,-86.7222976685,Slate Pencil Urchin
9300775,2017-12-27,21.2018573676,-86.7238426208,
9319521,2017-12-20,19.5967325278,-96.3764791667,Purple-brown Urchin
9321491,2017-12-13,19.3162463741,-96.2890720367,Five-slotted Sand Dollar
9358759,2018-01-03,26.0798511505,-97.1566390991,
9364196,2018-01-04,20.3353309631,-96.8784408569,Five-slotted Sand Dollar
9377446,2018-01-03,26.4252499589,-82.0627015,Purple-brown Urchin
9377946,2018-01-05,29.8952469309,-84.3512869254,Keyhole Sand Dollars
9415935,2018-01-04,26.4280850594,-82.055913806,Five-slotted Sand Dollar
9469277,2018-01-05,21.1951354517,-86.7272758484,West Indian Sea Egg
9486428,2018-01-11,18.1594833333,-94.53402,Five-slotted Sand Dollar
9486507,2018-01-11,18.159445,-94.5337133333,Five-slotted Sand Dollar
9486762,2018-01-11,18.1585766667,-94.530505,Five-slotted Sand Dollar
9491277,2018-01-11,18.1577316667,-94.5274316667,Five-slotted Sand Dollar
9512780,2016-01-01,32.319145,-80.4588916667,
9608258,2018-01-20,38.9458892768,-74.8591500521,Purple-brown Urchin
9614749,2018-01-25,27.7563715727,-97.1132585406,"Sea Urchins, Sand Dollars, and Heart Urchins"
9614789,2018-01-25,29.1345884171,-83.0315203757,Keyhole Sand Dollars
9687967,2016-12-26,27.4590166667,-82.6827555556,Five-slotted Sand Dollar
9700422,2017-01-03,19.1998093859,-96.068315506,Atlantic Long-spined Sea Urchin
9718418,2018-02-03,38.40775,-75.0567778333,Isometric Sand Dollar
9720810,2017-11-14,19.0704370215,-96.0719009489,Five-slotted Sand Dollar
9735252,2018-02-02,31.6116168743,-81.1421442032,Five-slotted Sand Dollar
9746537,2018-02-02,28.0745406174,-82.8368925925,West Indian Sea Egg
9747787,2018-02-05,26.1050046852,-77.177503375,Atlantic Rock-boring Urchin
9767791,2017-01-03,19.2027273964,-96.0677146912,
9781429,2018-02-08,21.0954470001,-86.7661154923,Sand Dollars and Sea Biscuits
9803643,2018-02-09,28.2138450723,-80.5969972071,Five-slotted Sand Dollar
9812870,2018-02-10,19.1541195,-96.0953221667,Variegated Sea Urchin
9846547,2018-02-10,32.3950004578,-80.4544448853,Isometric Sand Dollar
9858134,2018-01-16,27.6303273123,-82.7232399421,
9859339,2018-02-14,27.0874596946,-80.1252243855,"Sea Urchins, Sand Dollars, and Heart Urchins"
9866714,2018-02-10,39.3201846863,-74.5110476017,Common Sand Dollar
9870453,2015-07-10,24.8250150452,-76.3505601883,sea biscuits
9870454,2015-07-09,24.8297862941,-76.3198113441,Six-keyhole Sand Dollar
9882589,2018-01-22,29.1048055,-83.0417333333,Keyhole Sand Dollars
9886286,2018-01-22,29.110047,-83.060856,Keyhole Sand Dollars
9913616,2015-01-04,18.3950208164,-77.0859320323,Atlantic Long-spined Sea Urchin
9916729,2018-02-17,21.5239136944,-87.3778162778,Variegated Sea Urchin
9928328,2018-02-19,26.7828979536,-80.0416769297,West Indian Sea Egg
9953378,2018-02-17,22.526404,-78.462247,Fat Sea Biscuit
9953652,2018-02-17,22.525643,-78.462843,Fat Sea Biscuit
9953828,2018-02-17,22.524593,-78.464602,Variegated Sea Urchin
9968936,2018-02-23,27.4784972222,-82.6805916667,Five-slotted Sand Dollar
9969233,2018-02-01,29.3724465375,-94.7275296645,Five-slotted Sand Dollar
9971146,2018-02-05,29.0830992015,-95.1149559041,Five-slotted Sand Dollar
10006428,2018-02-23,26.4222802827,-82.0864220896,Five-slotted Sand Dollar
10011729,2017-06-07,31.4322083333,-81.2364116667,Five-slotted Sand Dollar
10023214,2018-02-27,19.8924268991,-75.1563584804,Slate Pencil Urchin
10031896,2018-02-27,32.2422366667,-80.684425,Isometric Sand Dollar
10072912,2018-03-03,34.4627819218,-77.4812860734,Isometric Sand Dollar
10078663,2018-03-03,20.5802173206,-78.3774138454,Fat Sea Biscuit
10112936,2018-03-05,25.9124966667,-81.729195,Sand Dollars and Sea Biscuits
10148017,2017-11-29,21.0298061485,-97.192838341,West Indian Sea Egg
10160582,2018-03-09,36.3802879,-75.8307777,Purple-brown Urchin
10168137,2018-03-01,26.4239836329,-82.0637652863,
10215420,2017-11-08,21.4705182,-97.2255117,sea urchins
10215825,2017-06-09,21.0294368,-97.1965386,Reef Urchin
10230938,2015-03-07,21.0331161276,-97.1981789544,West Indian Sea Egg
10237217,2018-03-03,27.6539831264,-82.7470105525,
10253793,2018-03-10,18.170632179,-76.3746088569,West Indian Sea Egg
10253797,2018-03-10,18.170632179,-76.3746088569,Atlantic Rock-boring Urchin
10253799,2018-03-10,18.170632179,-76.3746088569,Slate Pencil Urchin
10253801,2018-03-10,18.170632179,-76.3746088569,Fat Sea Biscuit
10253802,2018-03-10,18.170632179,-76.3746088569,Atlantic Long-spined Sea Urchin
10256602,2016-05-29,21.0792144191,-97.2542381287,Reef Urchin
10271323,2018-03-16,26.4528877956,-82.0153749899,
10287088,2017-05-27,20.7263344637,-97.2017097473,Atlantic Rock-boring Urchin
10308960,2018-03-16,20.989077,-86.824898,
10314118,2018-03-19,31.0132239573,-81.4252001514,
10314170,2018-03-19,31.0132204369,-81.4252034203,Five-slotted Sand Dollar
10337121,2018-03-16,29.107599081,-80.9420879558,
10360844,2017-12-03,19.5980811428,-96.3737010956,Atlantic Long-spined Sea Urchin
10369518,2017-09-22,19.7850582332,-96.4218521118,
10385513,2017-12-03,19.5981692658,-96.3743884116,Atlantic Rock-boring Urchin
10402411,2018-03-24,31.9943916667,-80.844125,Isometric Sand Dollar
10419040,2017-09-21,19.2222037,-96.1805422,
10426571,2018-03-14,29.2717166667,-94.8155283333,Five-slotted Sand Dollar
10433406,2018-03-26,26.3849870581,-81.8744232227,Keyhole Sand Dollars
10437254,2017-07-30,20.4795519,-97.0101271,Five-slotted Sand Dollar
10450259,2018-03-27,27.7044563293,-82.7192153931,Variegated Sea Urchin
10459144,2017-07-06,26.449195,-82.0170666667,Five-slotted Sand Dollar
10521527,2011-04-27,19.1753944011,-96.0942270713,sea urchins
10535180,2018-03-31,24.713505,-81.0312111667,Toxopneustids
10535503,2018-03-31,24.7133466667,-81.0311805,sea biscuits
10552616,2018-04-01,24.7152633333,-81.0297305,
10557329,2018-04-01,32.1447195,-80.7406916667,Isometric Sand Dollar
10562536,2018-04-01,32.5690786069,-80.1530740516,Isometric Sand Dollar
10569828,2018-02-17,25.8153383333,-77.9373166667,"Sea Urchins, Sand Dollars, and Heart Urchins"
10575376,2018-03-24,27.2196916667,-82.5182116667,
10576493,2018-03-17,18.62286,-87.72462,Slate Pencil Urchin
10577360,2018-03-18,18.53908,-87.74135,Variegated Sea Urchin
10577362,2018-03-18,18.5391,-87.7413,Groove Burrowing Urchin
10577363,2018-03-18,18.5391,-87.7413,Slate Pencil Urchin
10577364,2018-03-18,18.6177381672,-87.7296924591,"Sea Urchins, Sand Dollars, and Heart Urchins"
10577365,2018-03-18,18.5473246047,-87.7429962158,Atlantic Rock-boring Urchin
10577366,2018-03-18,18.5401636526,-87.7423095703,sea biscuits
10577367,2018-03-18,18.62322,-87.72196,Variegated Sea Urchin
10577368,2018-03-18,18.6232,-87.722,Atlantic Long-spined Sea Urchin
10582256,2018-03-17,18.62322,-87.72196,Reef Urchin
10585198,2017-07-24,26.442445,-82.0318445,Keyhole Sand Dollar
